#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_400000_500000	xeond	0:00:07	0.14	1.51	227.35	233.06	226.36	3680.38	131.66	4	build_bam	7.136	1
1	subset_200000_300000	xeond	0:18:39	0.0	2.23	1598.75	1601.87	1598.08	6837.35	102.65	4	realigner	1119.6649	1
1	subset_500000_600000	xeond	0:00:52	54.39	33.1	5274.93	5278.26	5274.29	5431.92	84.0	4	mapping	52.1913	1
1	subset_100000_200000	xeond	0:00:52	54.39	33.1	5274.92	5278.36	5274.28	5431.92	83.31	4	mapping	52.5473	1
1	subset_500000_600000	xeond	0:18:14	0.0	2.14	1599.95	1603.47	1599.25	6837.35	102.71	4	realigner	1094.7013	1
1	subset_800000_900000	xeond	0:00:07	0.0	2.57	232.36	238.5	231.36	3680.38	153.57	4	build_bam	7.4115	1
1	subset_700000_800000	xeond	0:17:28	0.0	2.18	1588.83	1591.89	1588.14	6837.35	104.6	4	realigner	1048.6078	1
1	subset_900000_1000000	xeond	0:18:34	0.0	2.43	1585.63	1588.8	1584.93	6837.35	103.45	4	realigner	1114.6451	1
1	subset_400000_500000	xeond	0:00:16	0.0	12.79	687.01	692.68	686.03	3682.41	152.44	4	mark_duplicates	16.0498	1
1	subset_900000_1000000	xeond	0:00:07	0.0	2.57	238.73	244.76	237.73	3680.38	153.47	4	build_bam	7.3816	1
1	subset_300000_400000	xeond	0:18:24	0.0	2.26	1603.89	1607.18	1603.17	6837.35	104.06	4	realigner	1104.5038	1
1	subset_700000_800000	xeond	0:00:16	0.0	12.61	691.37	696.71	690.41	3682.41	168.32	4	mark_duplicates	16.0964	1
1	subset_200000_300000	xeond	0:18:00	0.0	2.16	1604.61	1607.71	1603.93	6837.35	103.72	5	realigner	1080.0507	1
1	subset_300000_400000	xeond	0:00:16	0.0	12.18	706.32	711.95	705.34	3682.41	228.01	5	mark_duplicates	16.9343	1
1	subset_600000_700000	xeond	0:00:07	0.0	2.58	238.46	244.54	237.46	3682.38	160.5	5	build_bam	7.1968	1
1	subset_400000_500000	xeond	0:00:07	0.0	2.57	240.46	246.17	239.45	3682.38	156.22	5	build_bam	7.3608	1
