#cpu	Reference subject	cpu_type	h:m:s	io_in	io_out	max_pss	max_rss	max_uss	max_vms	mean_load	n_sim	rule	s	threads
1	subset_100000_110000	xeond	0:00:06	0.14	1.67	131.6	138.02	130.38	3352.32	97.92	2	build_bam	6.1955	1
1	subset_900000_910000	xeond	0:00:31	2066.2	0.01	3190.34	3193.0	3189.91	4464.37	29.55	2	mapping	31.8607	1
1	subset_200000_210000	xeond	0:21:38	3032.18	1.19	826.08	829.39	825.26	4290.91	102.96	2	realigner	1298.4551	1
1	subset_600000_610000	xeond	0:00:06	0.0	1.69	147.57	154.0	146.36	3352.32	98.66	2	build_bam	6.1596	1
1	subset_900000_910000	xeond	0:00:06	6.62	0.98	184.06	190.34	182.88	3352.33	118.08	2	sort_picard	6.919	1
1	subset_700000_710000	xeond	0:19:50	0.0	1.14	820.12	823.29	819.29	4292.74	104.93	3	realigner	1190.9479	1
1	subset_100000_110000	xeond	0:00:08	1.0	0.89	481.99	487.65	480.84	3354.35	138.08	3	mark_duplicates	8.2848	1
1	subset_600000_610000	xeond	0:20:02	0.0	1.15	832.42	835.89	831.61	4291.01	103.62	3	realigner	1202.6876	1
1	subset_800000_810000	xeond	0:00:06	6.62	0.74	182.52	188.98	181.33	3352.33	115.91	3	sort_picard	6.914	1
1		xeond	0:00:00	2.56	0.0	17.56	22.14	14.78	177.51	0.0	3	rule_all	0.0352	1
1	subset_500000_510000	xeond	0:19:38	0.0	1.07	804.39	807.64	803.62	4291.01	103.13	3	realigner	1178.4817	1
1	subset_500000_510000	xeond	0:00:08	0.0	1.22	483.25	489.29	482.07	3354.35	152.97	3	mark_duplicates	8.5864	1
1	subset_300000_310000	xeond	0:00:06	6.62	0.98	182.26	188.88	181.04	3352.33	117.5	3	sort_picard	6.8554	1
1	subset_700000_710000	xeond	0:00:06	0.0	1.11	182.98	189.46	181.81	3352.33	122.41	3	sort_picard	6.8746	1
1	subset_500000_510000	xeond	0:00:30	2258.84	0.01	3414.43	3418.32	3413.93	4464.37	27.38	3	mapping	30.6543	1
1	subset_200000_210000	xeond	0:00:08	0.0	1.01	479.54	485.64	478.36	3354.35	140.46	3	mark_duplicates	8.3027	1
1	subset_400000_410000	xeond	0:00:06	0.0	1.69	131.88	138.25	130.7	3352.32	99.11	3	build_bam	6.2175	1
1	subset_800000_810000	xeond	0:00:06	0.0	1.69	150.16	156.36	149.0	3354.32	100.53	3	build_bam	6.1854	1
1	subset_300000_310000	xeond	0:00:30	2312.16	0.01	3435.79	3437.33	3435.29	4464.37	28.08	3	mapping	30.7706	1
1	subset_600000_610000	xeond	0:00:31	2297.93	0.01	3436.69	3438.23	3436.21	4464.37	26.81	3	mapping	31.724	1
1	subset_100000_110000	xeond	0:20:39	0.0	1.27	833.42	837.22	832.63	4291.01	103.04	3	realigner	1239.8319	1
1	subset_400000_410000	xeond	0:00:07	6.62	0.99	179.82	186.32	178.64	3352.33	117.22	3	sort_picard	7.1045	1
1	subset_300000_310000	xeond	0:20:25	0.0	1.21	825.78	829.66	824.99	4291.01	104.36	3	realigner	1225.2759	1
1	subset_800000_810000	xeond	0:20:53	0.0	1.19	827.73	831.62	826.89	4290.91	104.18	3	realigner	1253.6333	1
1	subset_900000_910000	xeond	0:00:06	0.0	1.68	139.95	146.5	138.79	3352.32	99.18	3	build_bam	6.1384	1
1	subset_200000_210000	xeond	0:00:06	0.0	1.69	148.59	155.16	147.38	3354.32	102.13	3	build_bam	6.1225	1
